Solar Doppler Velocity [m/s]:   298.33                # Note: Positive means FOV moving TOWARDS the sun.
Solar Intensity Units are: ph/s/m^2/um    
Distance to Sun in AU:    1.00721
S = Solar Rest Frame.  E = earth-centered rest frame.
        Wavenumber_E        Wavenumber_S   Wavelength_S [um]       Transmittance           Intensity
          6284.38000          6284.37375        1.5912484527        0.9913419945        0.208135E+22
          6284.37000          6284.36375        1.5912509848        0.9915441461        0.208177E+22
          6284.36000          6284.35375        1.5912535169        0.9916368734        0.208196E+22
          6284.35000          6284.34375        1.5912560490        0.9915980671        0.208187E+22
          6284.34000          6284.33375        1.5912585811        0.9914006720        0.208145E+22
          6284.33000          6284.32375        1.5912611132        0.9910139788        0.208064E+22
          6284.32000          6284.31375        1.5912636453        0.9904058343        0.207935E+22
          6284.31000          6284.30375        1.5912661774        0.9895458589        0.207754E+22
          6284.30000          6284.29375        1.5912687095        0.9884095910        0.207515E+22
          6284.29000          6284.28375        1.5912712417        0.9869832619        0.207215E+22
          6284.28000          6284.27375        1.5912737738        0.9852686768        0.206855E+22
          6284.27000          6284.26375        1.5912763060        0.9832874748        0.206438E+22
          6284.26000          6284.25375        1.5912788381        0.9810839346        0.205975E+22
          6284.25000          6284.24375        1.5912813703        0.9787255260        0.205479E+22
          6284.24000          6284.23375        1.5912839025        0.9763006097        0.204970E+22
          6284.23000          6284.22375        1.5912864347        0.9739130449        0.204468E+22
          6284.22000          6284.21375        1.5912889669        0.9716739266        0.203997E+22
          6284.21000          6284.20375        1.5912914991        0.9696911497        0.203580E+22
          6284.20000          6284.19375        1.5912940313        0.9680578980        0.203237E+22
          6284.19000          6284.18375        1.5912965635        0.9668413571        0.202981E+22
          6284.18000          6284.17375        1.5912990957        0.9660731068        0.202819E+22
          6284.17000          6284.16375        1.5913016280        0.9657422234        0.202749E+22
          6284.16000          6284.15375        1.5913041602        0.9657920983        0.202759E+22
          6284.15000          6284.14375        1.5913066925        0.9661212595        0.202827E+22
          6284.14000          6284.13375        1.5913092247        0.9665882766        0.202925E+22
          6284.13000          6284.12375        1.5913117570        0.9670201697        0.203015E+22
          6284.12000          6284.11375        1.5913142893        0.9672238018        0.203057E+22
          6284.11000          6284.10375        1.5913168215        0.9669994050        0.203010E+22
          6284.10000          6284.09375        1.5913193538        0.9661555740        0.202832E+22
          6284.09000          6284.08375        1.5913218861        0.9645251399        0.202489E+22
          6284.08000          6284.07375        1.5913244184        0.9619813798        0.201955E+22
          6284.07000          6284.06375        1.5913269507        0.9584538415        0.201213E+22
          6284.06000          6284.05375        1.5913294831        0.9539426086        0.200266E+22
          6284.05000          6284.04375        1.5913320154        0.9485292062        0.199129E+22
          6284.04000          6284.03375        1.5913345477        0.9423818144        0.197838E+22
          6284.03000          6284.02375        1.5913370801        0.9357524155        0.196445E+22
          6284.02000          6284.01375        1.5913396124        0.9289642412        0.195020E+22
          6284.01000          6284.00375        1.5913421448        0.9223894362        0.193639E+22
          6284.00000          6283.99375        1.5913446772        0.9164188512        0.192385E+22
          6283.99000          6283.98375        1.5913472096        0.9114278279        0.191337E+22
          6283.98000          6283.97375        1.5913497419        0.9077417150        0.190563E+22
          6283.97000          6283.96375        1.5913522743        0.9056086473        0.190114E+22
          6283.96000          6283.95375        1.5913548067        0.9051782709        0.190023E+22
          6283.95000          6283.94375        1.5913573392        0.9064927981        0.190299E+22
          6283.94000          6283.93375        1.5913598716        0.9094858835        0.190927E+22
          6283.93000          6283.92375        1.5913624040        0.9139881290        0.191871E+22
          6283.92000          6283.91375        1.5913649364        0.9197424464        0.193079E+22
          6283.91000          6283.90375        1.5913674689        0.9264283562        0.194482E+22
          6283.90000          6283.89375        1.5913700013        0.9336931753        0.196006E+22
          6283.89000          6283.88375        1.5913725338        0.9411853311        0.197579E+22
          6283.88000          6283.87375        1.5913750663        0.9485850145        0.199131E+22
          6283.87000          6283.86375        1.5913775987        0.9556277354        0.200609E+22
          6283.86000          6283.85375        1.5913801312        0.9621179883        0.201971E+22
          6283.85000          6283.84375        1.5913826637        0.9679324472        0.203191E+22
