Solar Doppler Velocity [m/s]:   298.33                # Note: Positive means FOV moving TOWARDS the sun.
Solar Intensity Units are: ph/s/m^2/um    
Distance to Sun in AU:    1.00721
S = Solar Rest Frame.  E = earth-centered rest frame.
        Wavenumber_E        Wavenumber_S   Wavelength_S [um]       Transmittance           Intensity
          4863.34000          4863.33516        2.0562021062        0.9985801649        0.113971E+22
          4863.33000          4863.32516        2.0562063342        0.9985097707        0.113962E+22
          4863.32000          4863.31516        2.0562105622        0.9985093311        0.113961E+22
          4863.31000          4863.30516        2.0562147902        0.9985790460        0.113968E+22
          4863.30000          4863.29516        2.0562190182        0.9987088588        0.113983E+22
          4863.29000          4863.28516        2.0562232463        0.9988808252        0.114002E+22
          4863.28000          4863.27516        2.0562274743        0.9990732734        0.114023E+22
          4863.27000          4863.26516        2.0562317024        0.9992654249        0.114044E+22
          4863.26000          4863.25516        2.0562359305        0.9994410426        0.114064E+22
          4863.25000          4863.24516        2.0562401586        0.9995902350        0.114080E+22
          4863.24000          4863.23516        2.0562443867        0.9997093484        0.114093E+22
          4863.23000          4863.22516        2.0562486149        0.9997995339        0.114103E+22
          4863.22000          4863.21516        2.0562528431        0.9998648153        0.114109E+22
          4863.21000          4863.20516        2.0562570712        0.9999103346        0.114114E+22
          4863.20000          4863.19516        2.0562612994        0.9999411290        0.114117E+22
          4863.19000          4863.18516        2.0562655276        0.9999614787        0.114119E+22
          4863.18000          4863.17516        2.0562697559        0.9999746984        0.114119E+22
          4863.17000          4863.16516        2.0562739841        0.9999831903        0.114120E+22
          4863.16000          4863.15516        2.0562782124        0.9999886130        0.114120E+22
          4863.15000          4863.14516        2.0562824407        0.9999920716        0.114119E+22
          4863.14000          4863.13516        2.0562866690        0.9999942833        0.114119E+22
          4863.13000          4863.12516        2.0562908973        0.9999957053        0.114119E+22
          4863.12000          4863.11516        2.0562951256        0.9999966256        0.114118E+22
          4863.11000          4863.10516        2.0562993540        0.9999972238        0.114117E+22
          4863.10000          4863.09516        2.0563035824        0.9999976113        0.114117E+22
          4863.09000          4863.08516        2.0563078108        0.9999978563        0.114116E+22
          4863.08000          4863.07516        2.0563120392        0.9999979997        0.114116E+22
          4863.07000          4863.06516        2.0563162676        0.9999980645        0.114115E+22
          4863.06000          4863.05516        2.0563204960        0.9999980613        0.114114E+22
          4863.05000          4863.04516        2.0563247245        0.9999979917        0.114114E+22
          4863.04000          4863.03516        2.0563289530        0.9999978492        0.114113E+22
          4863.03000          4863.02516        2.0563331815        0.9999976189        0.114112E+22
          4863.02000          4863.01516        2.0563374100        0.9999972765        0.114112E+22
          4863.01000          4863.00516        2.0563416385        0.9999967845        0.114111E+22
          4863.00000          4862.99516        2.0563458670        0.9999960883        0.114110E+22
          4862.99000          4862.98516        2.0563500956        0.9999951078        0.114109E+22
          4862.98000          4862.97516        2.0563543242        0.9999937264        0.114109E+22
          4862.97000          4862.96516        2.0563585528        0.9999917740        0.114108E+22
          4862.96000          4862.95516        2.0563627814        0.9999890013        0.114107E+22
          4862.95000          4862.94516        2.0563670100        0.9999850423        0.114106E+22
          4862.94000          4862.93516        2.0563712387        0.9999793593        0.114104E+22
          4862.93000          4862.92516        2.0563754673        0.9999711630        0.114103E+22
          4862.92000          4862.91516        2.0563796960        0.9999592996        0.114101E+22
          4862.91000          4862.90516        2.0563839247        0.9999420964        0.114098E+22
          4862.90000          4862.89516        2.0563881534        0.9999171574        0.114095E+22
          4862.89000          4862.88516        2.0563923822        0.9998811148        0.114090E+22
          4862.88000          4862.87516        2.0563966109        0.9998293545        0.114083E+22
          4862.87000          4862.86516        2.0564008397        0.9997557757        0.114074E+22
          4862.86000          4862.85516        2.0564050685        0.9996526913        0.114062E+22
          4862.85000          4862.84516        2.0564092973        0.9995110406        0.114045E+22
          4862.84000          4862.83516        2.0564135261        0.9993211334        0.114023E+22
